idx,transformer_model,n_neighbors,n_components,min_dist,min_cluster_size,cluster_selection_method,ngram_range,coherence,topic_diversity,silhouette_score,n_topics,n_outlier_pubs
2621,BAAI/bge-large-en-v1.5,17,17,0.05,13,eom,"(1, 3)",0.609202034,0.95,0.06885464,4,51
2622,BAAI/bge-large-en-v1.5,5,15,0.05,20,eom,"(1, 4)",0.609197463,1,0.09108326,3,17
2623,BAAI/bge-large-en-v1.5,5,7,0.1,9,eom,"(1, 2)",0.608983864,0.9,0.07346199,4,18
2624,BAAI/bge-large-en-v1.5,13,20,0.1,9,eom,"(1, 4)",0.608981337,1,0.11701552,3,27
2625,BAAI/bge-large-en-v1.5,7,15,0.05,17,eom,"(1, 4)",0.608903328,0.925,0.06415998,4,47
2626,BAAI/bge-large-en-v1.5,17,7,0,17,eom,"(1, 4)",0.608804519,0.925,0.06623348,4,46
2627,BAAI/bge-large-en-v1.5,15,5,0,17,eom,"(1, 4)",0.608708482,0.975,0.06341392,4,31
2628,BAAI/bge-large-en-v1.5,15,9,0.05,15,eom,"(1, 4)",0.608698654,1,0.06439298,4,36
2629,BAAI/bge-large-en-v1.5,17,15,0.1,10,eom,"(1, 3)",0.608472304,0.842857143,0.0700354,7,108
2630,BAAI/bge-large-en-v1.5,20,7,0.1,5,eom,"(1, 2)",0.608376557,0.747058824,0.071848154,17,128
2631,BAAI/bge-large-en-v1.5,13,5,0.1,10,eom,"(1, 3)",0.608325809,1,0.11410877,3,26
2632,BAAI/bge-large-en-v1.5,13,17,0.1,15,eom,"(1, 3)",0.608182526,0.95,0.06795076,4,50
2633,BAAI/bge-large-en-v1.5,20,20,0,15,eom,"(1, 3)",0.608175804,0.95,0.06731355,4,39
2634,BAAI/bge-large-en-v1.5,13,15,0.1,15,eom,"(1, 3)",0.608095924,0.95,0.070223175,4,57
2635,BAAI/bge-large-en-v1.5,15,7,0.1,9,eom,"(1, 3)",0.607995346,0.842857143,0.064641066,7,97
2636,BAAI/bge-large-en-v1.5,7,9,0.1,7,eom,"(1, 2)",0.607978703,0.85,-0.011304974,4,342
2637,BAAI/bge-large-en-v1.5,7,9,0.1,6,eom,"(1, 2)",0.607978703,0.85,-0.011304974,4,342
2638,BAAI/bge-large-en-v1.5,5,7,0.05,8,eom,"(1, 2)",0.607978703,0.85,-0.011304974,4,342
2639,BAAI/bge-large-en-v1.5,7,5,0.1,8,eom,"(1, 2)",0.607978703,0.85,-0.011304974,4,342
2640,BAAI/bge-large-en-v1.5,7,5,0.1,5,eom,"(1, 2)",0.607978703,0.85,-0.011304974,4,342
2641,BAAI/bge-large-en-v1.5,7,5,0.1,6,eom,"(1, 2)",0.607978703,0.85,-0.011304974,4,342
2642,BAAI/bge-large-en-v1.5,7,5,0.1,7,eom,"(1, 2)",0.607978703,0.85,-0.011304974,4,342
2643,BAAI/bge-large-en-v1.5,20,20,0.05,9,eom,"(1, 4)",0.607976217,0.885714286,0.06478989,7,93
2644,BAAI/bge-large-en-v1.5,7,17,0.05,9,eom,"(1, 4)",0.607966819,0.871428571,0.0548869,7,46
2645,BAAI/bge-large-en-v1.5,9,7,0.05,17,eom,"(1, 3)",0.607926091,1,0.11311479,3,25
2646,BAAI/bge-large-en-v1.5,9,13,0,6,eom,"(1, 2)",0.607841219,0.7,0.037580535,16,42
2647,BAAI/bge-large-en-v1.5,5,13,0,20,eom,"(1, 4)",0.607756312,1,0.055569906,4,28
2648,BAAI/bge-large-en-v1.5,15,17,0.05,15,eom,"(2, 3)",0.607710185,0.966666667,0.10719977,3,3
2649,BAAI/bge-large-en-v1.5,17,5,0,17,eom,"(2, 3)",0.607710185,0.966666667,0.10705601,3,2
2650,BAAI/bge-large-en-v1.5,15,13,0,10,eom,"(2, 3)",0.607710185,0.966666667,0.10705601,3,2
2651,BAAI/bge-large-en-v1.5,15,9,0,17,eom,"(2, 3)",0.607710185,0.966666667,0.10705601,3,2
2652,BAAI/bge-large-en-v1.5,17,13,0,13,eom,"(2, 3)",0.607710185,0.966666667,0.10705601,3,2
2653,BAAI/bge-large-en-v1.5,15,13,0,13,eom,"(2, 3)",0.607710185,0.966666667,0.10705601,3,2
2654,BAAI/bge-large-en-v1.5,15,13,0,9,eom,"(2, 3)",0.607710185,0.966666667,0.10705601,3,2
2655,BAAI/bge-large-en-v1.5,13,20,0,9,eom,"(2, 3)",0.607710185,0.966666667,0.10728004,3,3
2656,BAAI/bge-large-en-v1.5,13,7,0.05,9,eom,"(2, 3)",0.607710185,0.966666667,0.10705601,3,2
2657,BAAI/bge-large-en-v1.5,9,13,0,10,eom,"(2, 3)",0.607603885,0.933333333,0.10972309,3,7
2658,BAAI/bge-large-en-v1.5,5,5,0,15,eom,"(1, 4)",0.607485285,1,0.10743096,3,28
2659,BAAI/bge-large-en-v1.5,17,7,0.05,9,eom,"(1, 4)",0.607427067,0.828571429,0.062397327,7,86
2660,BAAI/bge-large-en-v1.5,9,9,0.1,5,eom,"(1, 2)",0.607204761,0.74375,0.0384436,16,72
2661,BAAI/bge-large-en-v1.5,5,7,0.05,5,eom,"(1, 2)",0.60713822,0.719047619,0.037025463,21,45
2662,BAAI/bge-large-en-v1.5,17,20,0.1,9,eom,"(1, 3)",0.607052605,0.814285714,0.072176516,7,119
2663,BAAI/bge-large-en-v1.5,13,13,0.1,9,eom,"(1, 2)",0.606993733,0.975,0.0668444,4,48
2664,BAAI/bge-large-en-v1.5,13,7,0,5,eom,"(1, 3)",0.606968616,0.736363636,0.06743732,22,100
2665,BAAI/bge-large-en-v1.5,15,5,0.1,5,eom,"(1, 2)",0.60695906,0.76,0.04521172,15,73
2666,BAAI/bge-large-en-v1.5,17,15,0,9,eom,"(1, 3)",0.606845701,0.8375,0.05371289,8,71
2667,BAAI/bge-large-en-v1.5,17,9,0.05,20,eom,"(1, 2)",0.606729519,1,0.11156844,3,19
2668,BAAI/bge-large-en-v1.5,9,15,0.1,20,eom,"(1, 4)",0.606697489,0.975,0.07147359,4,78
2669,BAAI/bge-large-en-v1.5,5,15,0,13,eom,"(1, 4)",0.606684912,0.975,0.05202656,4,40
2670,BAAI/bge-large-en-v1.5,7,9,0.05,5,eom,"(1, 3)",0.606602325,0.776190476,0.05014609,21,48
2671,BAAI/bge-large-en-v1.5,20,17,0,5,eom,"(1, 2)",0.606517347,0.746666667,0.046827637,15,85
2672,BAAI/bge-large-en-v1.5,17,17,0.1,15,eom,"(1, 4)",0.606515303,1,0.1200179,3,33
2673,BAAI/bge-large-en-v1.5,9,7,0,9,eom,"(1, 2)",0.606476445,0.871428571,0.062245913,7,59
2674,BAAI/bge-large-en-v1.5,7,20,0.1,10,eom,"(1, 2)",0.606409295,0.842857143,0.0606531,7,123
2675,BAAI/bge-large-en-v1.5,5,15,0.05,10,eom,"(1, 2)",0.606381403,1,0.0961356,3,30
2676,BAAI/bge-large-en-v1.5,9,7,0.1,9,eom,"(1, 2)",0.606332782,0.9,0.06356605,6,84
2677,BAAI/bge-large-en-v1.5,20,17,0.1,17,eom,"(1, 3)",0.606238381,0.966666667,0.12107841,3,36
2678,BAAI/bge-large-en-v1.5,5,13,0,10,eom,"(1, 2)",0.606226508,0.844444444,0.04920435,9,109
2679,BAAI/bge-large-en-v1.5,15,13,0.1,17,eom,"(1, 4)",0.606111902,0.925,0.07004506,4,62
2680,BAAI/bge-large-en-v1.5,13,5,0.1,13,eom,"(1, 2)",0.606045172,1,0.113652356,3,27
2681,BAAI/bge-large-en-v1.5,20,17,0.1,13,eom,"(1, 3)",0.605959639,1,0.11826087,3,26
2682,BAAI/bge-large-en-v1.5,7,20,0.05,10,eom,"(1, 3)",0.605885397,1,0.11336563,3,18
2683,BAAI/bge-large-en-v1.5,13,17,0.1,13,eom,"(1, 2)",0.605846227,0.95,0.067243464,4,55
2684,BAAI/bge-large-en-v1.5,17,15,0,17,eom,"(1, 3)",0.605690623,1,0.11097819,3,25
2685,BAAI/bge-large-en-v1.5,17,17,0.1,10,eom,"(1, 4)",0.605578674,0.828571429,0.06903167,7,107
2686,BAAI/bge-large-en-v1.5,7,15,0.05,10,eom,"(1, 3)",0.605391167,0.95,0.06198942,4,39
2687,BAAI/bge-large-en-v1.5,7,15,0,9,eom,"(1, 2)",0.605338566,0.8625,0.055033438,8,62
2688,BAAI/bge-large-en-v1.5,15,5,0.1,10,eom,"(1, 4)",0.605295284,0.95,0.06647239,4,44
2689,BAAI/bge-large-en-v1.5,17,15,0,15,eom,"(1, 3)",0.605253093,1,0.110826835,3,24
2690,BAAI/bge-large-en-v1.5,9,15,0.1,9,eom,"(1, 2)",0.605135969,0.842857143,0.07085564,7,122
2691,BAAI/bge-large-en-v1.5,7,9,0,9,eom,"(1, 3)",0.60510296,0.866666667,0.054271083,6,26
2692,BAAI/bge-large-en-v1.5,7,7,0.1,15,eom,"(1, 3)",0.605035168,1,0.069508396,4,60
2693,BAAI/bge-large-en-v1.5,13,15,0.1,5,eom,"(1, 2)",0.605034687,0.757142857,0.071257494,21,112
2694,BAAI/bge-large-en-v1.5,15,15,0.05,9,eom,"(1, 4)",0.604901068,0.925,0.0663734,4,46
2695,BAAI/bge-large-en-v1.5,20,5,0,5,eom,"(1, 2)",0.604842167,0.74,0.045414418,15,89
2696,BAAI/bge-large-en-v1.5,15,13,0.1,20,eom,"(1, 3)",0.604831476,0.95,0.07002423,4,62
2697,BAAI/bge-large-en-v1.5,5,7,0,10,eom,"(1, 3)",0.604776291,0.94,0.049510576,5,44
2698,BAAI/bge-large-en-v1.5,20,17,0.05,9,eom,"(1, 3)",0.604714106,1,0.11889783,3,30
2699,BAAI/bge-large-en-v1.5,13,13,0.1,10,eom,"(1, 3)",0.604518554,0.842857143,0.066910565,7,98
2700,BAAI/bge-large-en-v1.5,5,5,0.05,7,eom,"(1, 2)",0.604517287,0.781818182,0.04542983,11,50
2701,BAAI/bge-large-en-v1.5,5,5,0,5,eom,"(1, 3)",0.604471638,0.740740741,0.04631911,27,61
2702,BAAI/bge-large-en-v1.5,7,5,0.05,6,eom,"(1, 2)",0.604404921,0.74375,0.04119809,16,70
2703,BAAI/bge-large-en-v1.5,15,17,0,5,eom,"(1, 2)",0.604362534,0.736363636,0.032484394,11,45
2704,BAAI/bge-large-en-v1.5,13,20,0.1,10,eom,"(1, 4)",0.604286131,1,0.11642922,3,31
2705,BAAI/bge-large-en-v1.5,17,15,0.1,9,eom,"(1, 3)",0.604274962,0.828571429,0.069566324,7,107
2706,BAAI/bge-large-en-v1.5,20,13,0,20,eom,"(1, 2)",0.604200248,1,0.11611322,3,22
2707,BAAI/bge-large-en-v1.5,15,15,0.1,10,eom,"(1, 4)",0.604187906,0.95,0.068487994,4,53
2708,BAAI/bge-large-en-v1.5,7,7,0.05,17,eom,"(1, 4)",0.604132564,1,0.114343,3,42
2709,BAAI/bge-large-en-v1.5,7,7,0.05,15,eom,"(1, 4)",0.604132564,1,0.114343,3,42
2710,BAAI/bge-large-en-v1.5,5,5,0.1,9,eom,"(1, 2)",0.604017315,0.88,0.05258568,5,29
2711,BAAI/bge-large-en-v1.5,20,17,0.1,15,eom,"(1, 4)",0.603990511,1,0.119851395,3,31
2712,BAAI/bge-large-en-v1.5,15,13,0.05,13,eom,"(1, 3)",0.603939159,0.9,0.06801123,4,50
2713,BAAI/bge-large-en-v1.5,20,5,0.1,15,eom,"(1, 3)",0.603813717,1,0.11748226,3,28
2714,BAAI/bge-large-en-v1.5,20,9,0.05,20,eom,"(1, 3)",0.603644196,1,0.118670754,3,31
2715,BAAI/bge-large-en-v1.5,15,20,0.1,10,eom,"(1, 4)",0.603626581,0.842857143,0.065898485,7,108
2716,BAAI/bge-large-en-v1.5,9,5,0.05,10,eom,"(1, 3)",0.603382888,0.975,0.06414817,4,50
2717,BAAI/bge-large-en-v1.5,20,9,0.05,15,eom,"(1, 3)",0.603326879,1,0.11710851,3,29
2718,BAAI/bge-large-en-v1.5,7,13,0,10,eom,"(1, 2)",0.603263821,1,0.11335472,3,24
2719,BAAI/bge-large-en-v1.5,15,5,0.1,15,eom,"(1, 4)",0.603134261,0.95,0.06850191,4,60
2720,BAAI/bge-large-en-v1.5,5,9,0.05,10,eom,"(1, 2)",0.603065977,0.77,0.05514986,10,126
2721,BAAI/bge-large-en-v1.5,7,9,0,15,eom,"(1, 4)",0.603026559,0.95,0.060959462,4,36
2722,BAAI/bge-large-en-v1.5,15,9,0.05,15,eom,"(1, 3)",0.602927225,1,0.06439298,4,36
2723,BAAI/bge-large-en-v1.5,7,20,0,15,eom,"(1, 4)",0.60292137,0.95,0.06316363,4,41
2724,BAAI/bge-large-en-v1.5,5,20,0.1,10,eom,"(1, 3)",0.602872718,0.975,0.055001706,4,39
2725,BAAI/bge-large-en-v1.5,17,5,0.1,13,eom,"(1, 3)",0.602696123,1,0.11416226,3,24
2726,BAAI/bge-large-en-v1.5,17,7,0.05,15,eom,"(1, 2)",0.602690004,1,0.11459798,3,24
2727,BAAI/bge-large-en-v1.5,17,9,0,7,eom,"(1, 2)",0.602667546,0.766666667,0.053270027,9,52
2728,BAAI/bge-large-en-v1.5,9,17,0.05,10,eom,"(1, 2)",0.602590203,0.933333333,0.062740535,6,95
2729,BAAI/bge-large-en-v1.5,15,15,0,13,eom,"(1, 4)",0.602527213,0.975,0.06448215,4,50
2730,BAAI/bge-large-en-v1.5,5,20,0.05,5,eom,"(1, 2)",0.602470555,0.753846154,0.028416634,13,36
2731,BAAI/bge-large-en-v1.5,13,17,0.05,5,eom,"(1, 2)",0.602457327,0.844444444,0.048557736,9,39
2732,BAAI/bge-large-en-v1.5,20,20,0.05,10,eom,"(1, 3)",0.602446952,1,0.11677109,3,25
2733,BAAI/bge-large-en-v1.5,20,7,0,9,eom,"(1, 3)",0.602054629,0.857142857,0.06420582,7,83
2734,BAAI/bge-large-en-v1.5,20,17,0,17,eom,"(1, 3)",0.601890762,1,0.11636392,3,23
2735,BAAI/bge-large-en-v1.5,20,7,0.05,13,eom,"(1, 3)",0.601887022,1,0.116215095,3,23
2736,BAAI/bge-large-en-v1.5,5,5,0.05,20,eom,"(1, 4)",0.601883384,1,0.11311388,3,42
2737,BAAI/bge-large-en-v1.5,15,13,0.1,15,eom,"(1, 3)",0.60165601,1,0.11707388,3,26
2738,BAAI/bge-large-en-v1.5,9,7,0,17,eom,"(1, 3)",0.601628665,1,0.11366817,3,26
2739,BAAI/bge-large-en-v1.5,5,13,0.1,9,eom,"(1, 2)",0.6016026,0.933333333,0.068527006,3,9
2740,BAAI/bge-large-en-v1.5,5,17,0.1,9,eom,"(1, 2)",0.6016026,0.933333333,0.068527006,3,9
2741,BAAI/bge-large-en-v1.5,5,5,0.05,9,eom,"(1, 2)",0.6016026,0.933333333,0.068527006,3,9
2742,BAAI/bge-large-en-v1.5,5,9,0.05,5,eom,"(1, 3)",0.601555987,0.719230769,0.040312245,26,53
2743,BAAI/bge-large-en-v1.5,17,17,0.1,20,eom,"(1, 4)",0.601492405,0.95,0.07225807,4,74
2744,BAAI/bge-large-en-v1.5,7,15,0,13,eom,"(1, 4)",0.601352546,0.94,0.063798934,5,63
2745,BAAI/bge-large-en-v1.5,17,13,0.05,15,eom,"(1, 2)",0.60124645,0.975,0.067303844,4,45
2746,BAAI/bge-large-en-v1.5,20,7,0.05,15,eom,"(1, 3)",0.601176317,1,0.11610162,3,23
2747,BAAI/bge-large-en-v1.5,20,13,0.05,15,eom,"(1, 2)",0.601160479,1,0.11588449,3,25
2748,BAAI/bge-large-en-v1.5,13,15,0.05,9,eom,"(1, 3)",0.601073059,0.871428571,0.06476126,7,98
2749,BAAI/bge-large-en-v1.5,20,15,0,20,eom,"(1, 4)",0.601047708,0.95,0.07019167,4,55
2750,BAAI/bge-large-en-v1.5,15,13,0.05,20,eom,"(1, 4)",0.601045368,0.95,0.06867713,4,56
2751,BAAI/bge-large-en-v1.5,9,7,0,13,eom,"(1, 3)",0.600913697,1,0.11375657,3,26
2752,BAAI/bge-large-en-v1.5,7,15,0.05,20,eom,"(1, 4)",0.600795182,0.925,0.06638818,4,51
2753,BAAI/bge-large-en-v1.5,15,7,0.1,13,eom,"(1, 3)",0.600675967,1,0.1136104,3,24
2754,BAAI/bge-large-en-v1.5,9,7,0.05,5,eom,"(1, 2)",0.6006676,0.747058824,0.03430795,17,57
2755,BAAI/bge-large-en-v1.5,17,9,0.1,9,eom,"(1, 2)",0.600643504,0.828571429,0.07011495,7,109
2756,BAAI/bge-large-en-v1.5,15,20,0.05,17,eom,"(1, 4)",0.600568236,0.95,0.06829558,4,55
2757,BAAI/bge-large-en-v1.5,7,15,0.1,9,eom,"(1, 3)",0.600528205,0.871428571,0.05990157,7,69
2758,BAAI/bge-large-en-v1.5,17,9,0.1,20,eom,"(1, 4)",0.600456603,1,0.12640433,3,48
2759,BAAI/bge-large-en-v1.5,7,9,0.05,9,eom,"(1, 2)",0.600391043,0.75,0.061150394,8,83
2760,BAAI/bge-large-en-v1.5,7,7,0,9,eom,"(1, 4)",0.600281459,0.866666667,0.059984304,6,35
2761,BAAI/bge-large-en-v1.5,7,15,0.05,13,eom,"(1, 4)",0.600258318,0.95,0.065345876,4,50
2762,BAAI/bge-large-en-v1.5,5,5,0,10,eom,"(1, 2)",0.600230075,0.822222222,0.050087493,9,114
2763,BAAI/bge-large-en-v1.5,15,15,0.05,10,eom,"(1, 2)",0.60011577,0.95,0.06823497,4,52
2764,BAAI/bge-large-en-v1.5,17,15,0.05,10,eom,"(1, 4)",0.600097977,0.885714286,0.06494496,7,93
2765,BAAI/bge-large-en-v1.5,15,20,0.05,20,eom,"(1, 4)",0.599896566,0.95,0.069177546,4,58
2766,BAAI/bge-large-en-v1.5,5,9,0.1,9,eom,"(1, 3)",0.599847776,0.86,0.059558984,5,53
2767,BAAI/bge-large-en-v1.5,15,13,0.05,17,eom,"(1, 4)",0.599659151,0.95,0.069717236,4,56
2768,BAAI/bge-large-en-v1.5,5,9,0.05,20,eom,"(1, 2)",0.599658162,1,0.10952169,3,33
2769,BAAI/bge-large-en-v1.5,5,13,0.05,9,eom,"(1, 3)",0.599637853,0.85,0.054334015,6,31
2770,BAAI/bge-large-en-v1.5,7,7,0.05,13,eom,"(1, 4)",0.599604283,1,0.11468825,3,41
2771,BAAI/bge-large-en-v1.5,5,20,0.1,20,eom,"(1, 4)",0.599532985,1,0.10989437,3,24
2772,BAAI/bge-large-en-v1.5,20,7,0.05,17,eom,"(1, 3)",0.599497789,1,0.11720002,3,25
2773,BAAI/bge-large-en-v1.5,17,20,0.05,20,eom,"(1, 3)",0.599481487,0.95,0.073154986,4,76
2774,BAAI/bge-large-en-v1.5,5,7,0,5,eom,"(1, 2)",0.599425107,0.704347826,0.041014392,23,48
2775,BAAI/bge-large-en-v1.5,7,20,0.1,5,eom,"(1, 2)",0.59930872,0.7375,0.057208512,24,75
2776,BAAI/bge-large-en-v1.5,17,9,0.1,13,eom,"(1, 4)",0.599068654,1,0.11859707,3,33
2777,BAAI/bge-large-en-v1.5,5,13,0.05,6,eom,"(1, 2)",0.599028278,0.726666667,0.03844793,15,48
2778,BAAI/bge-large-en-v1.5,5,7,0,20,eom,"(1, 4)",0.598969419,1,0.11181088,3,21
2779,BAAI/bge-large-en-v1.5,5,15,0,10,eom,"(1, 2)",0.598953578,1,0.097381435,3,32
2780,BAAI/bge-large-en-v1.5,5,15,0.1,13,eom,"(1, 2)",0.598953578,1,0.097381435,3,32
2781,BAAI/bge-large-en-v1.5,5,9,0.05,9,eom,"(1, 2)",0.598915747,0.763636364,0.05679185,11,113
2782,BAAI/bge-large-en-v1.5,7,17,0.05,8,eom,"(1, 2)",0.598730699,0.822222222,0.03772095,9,20
2783,BAAI/bge-large-en-v1.5,9,20,0.05,9,eom,"(1, 2)",0.598682298,1,0.06307588,4,41
2784,BAAI/bge-large-en-v1.5,20,20,0,9,eom,"(1, 3)",0.598674652,0.857142857,0.06354196,7,85
2785,BAAI/bge-large-en-v1.5,20,20,0.1,10,eom,"(1, 2)",0.598563242,0.925,0.07178648,4,62
2786,BAAI/bge-large-en-v1.5,17,13,0,6,eom,"(1, 2)",0.598392531,0.79,0.047484796,10,46
2787,BAAI/bge-large-en-v1.5,7,5,0,6,eom,"(1, 2)",0.598342761,0.752941176,0.04223358,17,58
2788,BAAI/bge-large-en-v1.5,17,7,0,15,eom,"(1, 2)",0.598285002,0.95,0.066773064,4,43
2789,BAAI/bge-large-en-v1.5,13,13,0.05,10,eom,"(1, 3)",0.598235414,0.975,0.06627279,4,45
2790,BAAI/bge-large-en-v1.5,7,15,0.05,15,eom,"(1, 3)",0.598208683,0.925,0.06365552,4,47
2791,BAAI/bge-large-en-v1.5,20,13,0,9,eom,"(1, 4)",0.598146705,0.885714286,0.064542055,7,92
2792,BAAI/bge-large-en-v1.5,9,20,0.1,20,eom,"(1, 4)",0.598067928,0.975,0.071357824,4,67
2793,BAAI/bge-large-en-v1.5,13,13,0.05,17,eom,"(1, 4)",0.598012961,0.975,0.06832448,4,48
2794,BAAI/bge-large-en-v1.5,13,9,0.05,17,eom,"(1, 3)",0.598003074,0.975,0.062602066,4,39
2795,BAAI/bge-large-en-v1.5,17,9,0.05,5,eom,"(1, 2)",0.597998541,0.741176471,0.05508951,17,97
2796,BAAI/bge-large-en-v1.5,17,17,0.05,20,eom,"(1, 4)",0.597984635,0.95,0.07067386,4,61
2797,BAAI/bge-large-en-v1.5,20,5,0.1,9,eom,"(1, 3)",0.597900676,1,0.1190238,3,34
2798,BAAI/bge-large-en-v1.5,5,5,0,15,eom,"(1, 3)",0.597793021,1,0.10743096,3,28
2799,BAAI/bge-large-en-v1.5,7,15,0.05,17,eom,"(1, 3)",0.597755021,0.925,0.06415998,4,47
2800,BAAI/bge-large-en-v1.5,9,7,0.1,15,eom,"(1, 4)",0.597722261,0.966666667,0.11955428,3,41
2801,BAAI/bge-large-en-v1.5,20,20,0.05,9,eom,"(1, 3)",0.597715622,0.885714286,0.06478989,7,93
2802,BAAI/bge-large-en-v1.5,5,9,0,7,eom,"(1, 2)",0.597699969,0.775,0.04398278,16,70
2803,BAAI/bge-large-en-v1.5,9,7,0.1,17,eom,"(1, 4)",0.597640034,0.966666667,0.12000427,3,44
2804,BAAI/bge-large-en-v1.5,7,9,0,5,eom,"(1, 2)",0.597633614,0.742857143,0.057124473,21,64
2805,BAAI/bge-large-en-v1.5,13,17,0,5,eom,"(1, 4)",0.597565085,0.764285714,0.042005785,14,62
2806,BAAI/bge-large-en-v1.5,15,5,0,17,eom,"(1, 3)",0.597413527,0.975,0.06341392,4,31
2807,BAAI/bge-large-en-v1.5,13,5,0.1,20,eom,"(1, 3)",0.597364948,0.966666667,0.120676324,3,44
2808,BAAI/bge-large-en-v1.5,7,9,0.1,10,eom,"(1, 4)",0.597312041,0.9,0.06669022,4,49
2809,BAAI/bge-large-en-v1.5,20,9,0.1,10,eom,"(1, 2)",0.597198567,0.975,0.07068961,4,60
2810,BAAI/bge-large-en-v1.5,17,13,0.1,9,eom,"(1, 4)",0.59708767,0.828571429,0.06665302,7,97
2811,BAAI/bge-large-en-v1.5,9,5,0.05,13,eom,"(1, 4)",0.597064985,0.975,0.067552775,4,58
2812,BAAI/bge-large-en-v1.5,7,20,0,10,eom,"(1, 3)",0.596866442,0.95,0.062930375,4,35
2813,BAAI/bge-large-en-v1.5,5,7,0.1,10,eom,"(1, 2)",0.5966468,1,0.10313643,3,34
2814,BAAI/bge-large-en-v1.5,15,13,0.05,10,eom,"(1, 3)",0.596607803,0.871428571,0.061697062,7,90
2815,BAAI/bge-large-en-v1.5,9,15,0.1,20,eom,"(1, 3)",0.596495467,0.975,0.07147359,4,78
2816,BAAI/bge-large-en-v1.5,7,15,0,5,eom,"(1, 2)",0.596380528,0.705263158,0.036008336,19,48
2817,BAAI/bge-large-en-v1.5,5,15,0,5,eom,"(1, 3)",0.596212368,0.769565217,0.05066747,23,75
2818,BAAI/bge-large-en-v1.5,5,20,0,17,eom,"(1, 4)",0.596013808,0.975,0.05864583,4,32
2819,BAAI/bge-large-en-v1.5,5,20,0,15,eom,"(1, 4)",0.596013808,0.975,0.05864583,4,32
2820,BAAI/bge-large-en-v1.5,5,13,0.05,5,eom,"(1, 2)",0.595837306,0.725,0.044269755,20,55
2821,BAAI/bge-large-en-v1.5,20,9,0.05,9,eom,"(1, 4)",0.595808449,0.842857143,0.064417996,7,99
2822,BAAI/bge-large-en-v1.5,15,20,0.1,20,eom,"(1, 4)",0.595768636,0.975,0.069155574,4,60
2823,BAAI/bge-large-en-v1.5,5,7,0.05,10,eom,"(1, 4)",0.595590276,1,0.10518328,3,37
2824,BAAI/bge-large-en-v1.5,20,15,0.05,9,eom,"(1, 4)",0.595538238,0.857142857,0.0617727,7,80
2825,BAAI/bge-large-en-v1.5,7,7,0,13,eom,"(1, 2)",0.595486379,0.9,0.059309684,6,88
2826,BAAI/bge-large-en-v1.5,17,13,0.05,17,eom,"(1, 4)",0.595388995,0.975,0.06749184,4,46
2827,BAAI/bge-large-en-v1.5,20,5,0.05,13,eom,"(1, 3)",0.595200636,1,0.118529804,3,28
2828,BAAI/bge-large-en-v1.5,15,13,0.1,9,eom,"(1, 2)",0.595198678,0.95,0.06568241,4,39
2829,BAAI/bge-large-en-v1.5,13,7,0.1,10,eom,"(1, 4)",0.595178421,1,0.1113706,3,21
2830,BAAI/bge-large-en-v1.5,17,20,0,17,eom,"(1, 2)",0.595115638,0.925,0.06824308,4,48
2831,BAAI/bge-large-en-v1.5,17,7,0,17,eom,"(1, 3)",0.59510296,0.925,0.06623348,4,46
2832,BAAI/bge-large-en-v1.5,13,5,0,15,eom,"(1, 4)",0.595040799,1,0.11169031,3,23
2833,BAAI/bge-large-en-v1.5,13,13,0.1,13,eom,"(1, 4)",0.59499884,1,0.111932166,3,23
2834,BAAI/bge-large-en-v1.5,15,5,0.1,10,eom,"(1, 3)",0.59498333,0.95,0.06647239,4,44
2835,BAAI/bge-large-en-v1.5,9,9,0.1,9,eom,"(1, 2)",0.594977203,1,0.11499571,3,23
2836,BAAI/bge-large-en-v1.5,20,5,0.1,13,eom,"(1, 3)",0.594935404,1,0.115933895,3,24
2837,BAAI/bge-large-en-v1.5,17,13,0.05,20,eom,"(1, 4)",0.59492184,0.975,0.06728461,4,49
2838,BAAI/bge-large-en-v1.5,5,13,0,20,eom,"(1, 3)",0.594901647,1,0.055569906,4,28
2839,BAAI/bge-large-en-v1.5,7,13,0.1,10,eom,"(1, 3)",0.594752582,1,0.11476948,3,35
2840,BAAI/bge-large-en-v1.5,20,17,0.1,20,eom,"(1, 3)",0.594752533,0.966666667,0.1276883,3,47
2841,BAAI/bge-large-en-v1.5,5,17,0,10,eom,"(1, 2)",0.594611617,0.975,0.050799698,4,28
2842,BAAI/bge-large-en-v1.5,5,17,0.05,10,eom,"(1, 2)",0.594611617,0.975,0.050799698,4,28
2843,BAAI/bge-large-en-v1.5,9,7,0.05,9,eom,"(1, 4)",0.594496215,1,0.11430651,3,20
2844,BAAI/bge-large-en-v1.5,20,17,0,13,eom,"(1, 3)",0.594457164,1,0.11663304,3,27
2845,BAAI/bge-large-en-v1.5,17,13,0.1,17,eom,"(1, 4)",0.594322526,0.95,0.07012254,4,66
2846,BAAI/bge-large-en-v1.5,17,15,0.05,13,eom,"(1, 4)",0.594321569,1,0.11601226,3,29
2847,BAAI/bge-large-en-v1.5,5,20,0,6,eom,"(1, 2)",0.594308265,0.771428571,0.036857117,14,45
2848,BAAI/bge-large-en-v1.5,20,15,0.1,9,eom,"(1, 2)",0.594202025,0.857142857,0.06771293,7,93
2849,BAAI/bge-large-en-v1.5,9,5,0,15,eom,"(1, 2)",0.59419746,1,0.062296215,4,35
